Date,2016/06/29,2016/06/29,2016/06/29,2016/06/29,2016/06/29,2016/06/29,2016/06/29,2016/06/29,2016/06/29,2016/06/29,2016/06/29,2016/06/29,2016/06/29,2016/06/29,
Time,13:00:00,13:05:00,13:10:00,13:15:00,13:20:00,13:25:00,13:30:00,13:35:00,13:40:00,13:45:00,13:40:00,13:45:00,13:50:00,13:55:00,
Memo,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,
Sensor,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,
Exposure Time(msec),200,100,100,100,100,100,100,100,100,100,200,100,200,100,
Sensor Temp.(deg),24.7,24.7,24.8,24.9,24.8,24.7,24.8,24.8,24.7,24.7,24.8,24.9,24.8,24.9,
Power(V),5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,
Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
786.44,311.39,336.11,1247.77,1282.92,1277.43,1150.01,1208.23,1096.19,1262.05,1244.47,285.58,1308.18,277.34,744.71,
786.85,309.94,334.62,1241.94,1274.85,1274.85,1143.20,1206.83,1096.02,1255.10,1239.74,283.61,1297.89,273.73,742.75,
787.26,310.28,333.89,1236.73,1269.68,1275.17,1138.97,1200.48,1091.75,1249.91,1233.43,282.82,1303.72,272.39,740.28,
787.67,305.49,325.86,1230.77,1269.30,1274.80,1132.79,1192.24,1088.76,1250.58,1226.36,280.17,1301.22,272.46,738.68,
788.08,304.49,326.04,1234.54,1263.27,1271.01,1130.65,1190.33,1089.75,1254.43,1221.28,277.96,1290.91,271.33,737.19,
788.48,308.53,336.27,1235.22,1252.97,1264.07,1128.67,1184.16,1085.39,1247.42,1218.57,279.67,1286.27,270.24,736.91,
788.89,306.69,333.46,1232.36,1254.66,1254.66,1127.52,1179.94,1071.76,1237.93,1217.86,277.14,1284.77,271.01,733.84,
789.30,304.90,325.67,1227.46,1258.90,1248.79,1125.26,1185.90,1072.48,1238.69,1219.60,276.82,1284.73,271.77,735.58,
789.71,303.73,326.92,1227.36,1254.51,1248.85,1123.29,1190.03,1070.12,1239.80,1216.05,274.32,1283.92,270.36,734.15,
790.12,304.94,327.70,1219.76,1248.21,1250.49,1128.74,1187.90,1063.88,1232.28,1217.49,269.67,1277.79,267.96,730.49,
790.52,305.06,328.52,1208.78,1244.26,1252.28,1122.93,1183.59,1058.83,1231.67,1214.50,268.43,1283.18,269.00,728.01,
790.93,302.81,324.69,1207.80,1240.04,1256.16,1119.15,1180.17,1053.52,1226.23,1200.89,270.58,1274.58,268.27,726.52,
791.34,302.88,325.46,1206.88,1239.31,1249.73,1121.17,1176.76,1050.52,1219.62,1201.09,273.34,1271.74,265.81,721.58,
791.75,301.41,322.36,1202.16,1239.40,1245.22,1124.19,1164.92,1049.71,1217.29,1207.98,274.65,1274.32,268.25,721.53,
792.15,298.80,316.93,1195.20,1238.47,1244.32,1122.69,1168.30,1053.70,1212.74,1210.40,272.49,1273.56,268.39,719.23,
792.56,297.35,312.63,1198.81,1235.25,1236.42,1123.59,1169.43,1055.43,1214.09,1207.04,276.20,1275.21,265.03,719.29,
792.97,297.55,311.72,1196.11,1239.80,1238.62,1124.09,1167.78,1054.42,1218.55,1200.84,273.94,1278.77,264.49,716.72,
793.38,297.35,312.75,1197.71,1236.80,1234.43,1129.00,1172.83,1057.92,1227.33,1204.82,270.70,1275.90,263.00,716.73,
793.78,302.32,321.29,1198.62,1228.26,1231.82,1123.93,1168.98,1053.98,1225.89,1203.36,273.28,1270.94,263.20,716.09,
794.19,304.35,323.30,1203.20,1228.07,1226.88,1126.22,1165.30,1042.14,1218.59,1203.20,275.34,1268.33,264.09,714.10,
794.60,301.33,317.31,1200.57,1237.27,1228.99,1130.71,1172.15,1044.28,1221.88,1210.04,275.87,1275.16,265.21,715.13,
795.01,299.05,315.60,1202.12,1238.76,1237.58,1130.01,1177.29,1055.55,1228.12,1213.94,276.00,1275.40,267.14,716.31,
795.42,301.43,317.29,1199.84,1237.44,1244.49,1130.50,1178.68,1056.47,1222.16,1212.76,274.99,1266.82,265.59,713.32,
795.82,302.50,321.19,1194.82,1233.37,1249.72,1127.08,1174.97,1055.84,1221.69,1210.01,274.47,1276.58,265.13,714.79,
796.23,297.83,314.67,1194.80,1235.44,1257.50,1122.81,1171.58,1056.63,1220.35,1200.61,274.61,1274.92,267.06,715.26,
796.64,296.43,316.04,1203.03,1230.71,1254.93,1123.44,1169.58,1061.16,1226.10,1198.41,276.82,1268.77,265.87,715.13,
797.05,299.12,322.04,1206.78,1229.70,1248.04,1126.56,1160.94,1060.09,1223.97,1206.78,278.49,1270.96,267.60,719.71,
797.45,295.82,318.57,1208.29,1234.46,1245.84,1127.51,1163.92,1062.66,1223.09,1208.29,277.61,1270.87,270.79,723.61,
797.86,295.08,317.69,1213.10,1237.98,1240.24,1120.40,1173.53,1068.39,1224.41,1206.32,279.82,1271.89,270.21,722.43,
798.27,297.45,323.88,1221.29,1241.54,1246.03,1122.33,1178.56,1069.47,1232.54,1204.42,279.46,1275.27,268.77,724.23,
798.67,298.95,331.92,1219.27,1241.62,1250.56,1126.51,1181.27,1067.28,1234.91,1211.44,274.36,1274.03,268.78,726.42,
799.08,300.99,336.53,1217.27,1236.15,1249.48,1116.20,1178.40,1066.22,1237.26,1209.50,274.89,1271.69,271.00,726.37,
799.49,303.15,337.94,1220.34,1234.70,1253.47,1115.42,1175.06,1056.89,1232.49,1203.77,279.41,1270.04,273.33,728.89,
799.90,302.53,336.03,1222.21,1239.78,1248.56,1117.89,1178.28,1056.39,1229.90,1206.84,280.02,1269.43,270.14,729.15,
800.30,299.77,330.89,1217.64,1242.76,1251.50,1116.08,1176.15,1061.48,1227.47,1212.18,277.93,1270.06,274.65,729.49,
800.71,299.19,326.89,1217.41,1243.47,1249.99,1116.41,1180.48,1063.20,1223.92,1207.63,276.39,1264.11,273.13,726.54,
801.12,300.77,328.31,1218.19,1239.79,1241.95,1116.68,1179.32,1060.52,1222.51,1204.15,278.09,1267.87,272.15,725.73,
801.53,297.69,324.56,1213.32,1241.27,1242.34,1112.30,1171.41,1056.42,1228.37,1200.43,276.20,1272.43,271.36,724.34,
801.93,297.57,323.26,1214.91,1239.53,1239.53,1112.15,1175.30,1063.98,1237.39,1199.92,274.02,1267.36,271.88,724.66,
802.34,303.40,334.86,1213.61,1231.74,1232.81,1114.43,1169.89,1063.24,1239.21,1202.95,276.74,1268.00,272.48,724.12,
802.75,304.18,334.44,1212.48,1237.96,1227.34,1115.86,1171.07,1055.34,1234.77,1207.17,277.11,1265.56,274.45,724.09,
803.15,301.61,331.24,1210.67,1245.59,1226.54,1116.48,1176.80,1060.39,1236.07,1209.61,276.21,1267.81,274.62,720.69,
803.56,302.38,331.40,1211.63,1247.51,1230.63,1118.75,1185.24,1061.76,1242.24,1212.68,275.99,1271.79,272.83,722.97,
803.97,302.26,333.74,1207.99,1242.62,1232.13,1124.03,1185.95,1057.91,1240.52,1216.38,272.87,1264.66,271.30,719.97,
804.38,302.83,333.58,1200.90,1238.43,1234.26,1117.51,1181.10,1053.92,1238.43,1214.46,271.04,1272.83,271.04,721.38,
804.78,300.15,325.55,1203.72,1236.90,1241.05,1115.59,1178.84,1052.35,1234.83,1204.76,272.68,1266.97,271.64,723.68,
805.19,299.46,326.77,1207.10,1238.03,1240.09,1120.51,1176.18,1056.60,1232.87,1202.98,275.23,1266.89,268.02,723.64,
805.60,297.45,323.56,1205.16,1241.00,1235.88,1122.22,1169.32,1058.74,1226.66,1207.21,273.90,1266.59,270.83,721.87,
806.00,295.55,319.46,1201.52,1237.13,1234.08,1119.11,1168.97,1060.11,1223.90,1205.59,272.15,1266.63,272.15,722.34,
806.41,295.34,316.58,1203.60,1233.95,1226.87,1117.63,1169.22,1060.99,1221.81,1198.55,274.60,1262.27,268.54,720.14,
806.82,293.70,318.84,1199.94,1233.13,1226.09,1113.44,1161.72,1057.11,1223.07,1191.89,272.58,1264.31,265.54,719.16,
807.22,293.74,320.26,1197.98,1228.01,1228.01,1113.91,1162.95,1057.87,1225.00,1191.98,266.72,1262.04,265.22,716.59,
807.63,295.14,323.51,1196.50,1220.39,1224.38,1105.92,1157.68,1057.14,1218.40,1186.55,267.77,1254.24,264.78,714.72,
808.04,294.32,324.49,1194.09,1214.87,1219.81,1104.06,1147.59,1040.75,1203.98,1175.29,268.60,1244.54,263.15,711.31,
808.44,290.31,318.84,1191.73,1215.35,1210.43,1097.26,1141.54,1031.32,1194.68,1171.06,265.70,1238.97,259.31,706.57,
808.85,286.34,314.78,1184.60,1210.09,1205.19,1090.46,1139.49,1028.68,1187.54,1162.04,262.32,1231.67,260.36,703.11,
809.26,284.44,311.28,1175.83,1200.22,1202.18,1082.15,1132.89,1021.65,1172.90,1152.41,259.56,1216.81,256.15,696.72,
809.67,280.68,308.84,1163.50,1183.89,1194.58,1069.29,1118.82,1009.08,1162.53,1137.27,255.91,1211.09,253.00,688.58,
810.07,274.47,299.16,1150.18,1173.41,1186.00,1055.30,1103.70,999.14,1154.05,1118.23,253.17,1201.49,250.27,682.55,
810.48,270.60,294.76,1139.40,1158.73,1169.36,1044.69,1090.11,994.44,1145.20,1102.68,251.75,1182.89,246.92,673.59,
810.89,269.88,299.76,1124.84,1138.33,1147.97,1033.27,1069.90,981.22,1129.66,1090.14,250.61,1166.29,243.38,661.22,
811.29,263.41,291.29,1107.47,1126.70,1128.62,1020.95,1054.60,961.35,1110.36,1079.59,245.14,1150.73,241.30,653.72,
811.70,258.18,286.01,1089.33,1109.48,1107.57,1002.95,1043.26,948.24,1097.01,1061.50,241.86,1133.48,235.62,645.92,
812.11,253.94,280.77,1072.31,1096.27,1094.35,987.98,1030.15,933.36,1084.77,1045.48,237.65,1117.35,229.99,634.38,
812.51,250.03,280.15,1054.63,1080.45,1082.36,978.14,1018.30,915.03,1070.88,1035.51,229.48,1098.61,225.17,626.28,
812.92,248.13,274.33,1038.25,1059.20,1065.87,953.47,1002.05,899.18,1054.44,1019.20,224.32,1079.21,222.41,618.19,
813.32,244.87,264.80,1021.24,1044.02,1052.56,936.77,982.32,878.87,1034.52,993.71,223.51,1056.35,218.77,608.38,
813.73,239.93,260.28,1008.00,1030.72,1030.72,924.71,970.14,863.19,1018.41,982.44,221.48,1040.18,212.48,599.12,
814.14,234.47,251.93,992.62,1021.87,1015.27,912.42,952.99,851.09,1003.00,974.69,216.55,1025.64,212.30,587.83,
814.54,229.35,244.38,976.60,1008.55,1002.91,899.52,946.52,844.07,985.06,961.56,213.37,1010.43,209.14,579.00,
814.95,227.06,240.63,967.21,992.49,989.68,887.62,931.63,834.25,975.63,949.42,213.01,1002.79,203.18,571.15,
815.36,222.82,236.81,956.55,987.32,978.00,878.24,919.26,824.17,969.61,937.91,209.30,993.85,199.98,564.98,
815.76,221.14,235.08,951.48,977.50,967.27,875.29,914.31,821.39,966.35,929.18,204.88,984.00,199.31,560.29,
816.17,224.07,241.66,948.11,967.56,958.30,871.26,907.37,818.49,957.37,925.89,203.70,976.82,197.68,556.46,
816.58,222.61,243.35,944.82,968.79,952.20,872.92,904.26,805.63,950.35,926.39,202.33,972.47,197.72,552.14,
816.98,221.79,238.78,943.17,976.23,947.76,871.54,911.03,806.33,947.76,928.48,201.12,974.40,197.45,551.94,
817.39,222.06,237.17,946.85,977.98,951.43,871.76,917.55,808.58,951.43,929.45,200.54,975.24,198.71,550.34,
817.79,223.35,237.94,948.12,978.20,959.06,877.01,921.68,811.37,951.76,934.44,199.65,970.00,196.92,552.46,
818.20,224.13,241.37,946.44,978.20,962.77,876.57,920.12,809.42,954.61,936.46,199.63,978.20,197.82,551.71,
818.61,222.30,235.85,947.92,976.83,966.89,875.63,918.10,813.27,955.15,930.75,200.61,979.54,199.70,550.32,
819.01,222.40,237.71,949.94,979.65,967.05,882.41,917.52,822.08,958.04,931.03,203.49,983.25,198.54,550.15,
819.42,219.91,240.07,948.62,981.76,964.75,884.13,911.89,823.21,954.89,937.87,204.24,985.35,200.20,549.11,
819.83,219.68,237.95,946.47,982.12,963.40,888.54,914.39,824.37,953.60,939.34,203.20,987.47,201.86,549.88,
820.23,219.75,238.84,949.15,982.89,962.47,890.55,918.08,828.40,956.25,936.72,205.10,989.99,199.77,553.15,
820.64,221.43,243.09,951.14,987.38,967.94,891.92,920.20,830.04,963.52,937.00,204.64,993.57,198.89,556.01,
821.04,222.11,245.42,953.53,988.72,972.89,899.00,926.27,833.90,968.49,946.50,201.00,990.48,199.24,556.81,
821.45,226.48,250.58,958.49,984.78,977.77,895.41,927.83,836.71,974.26,950.61,201.95,995.29,201.51,558.10,
821.86,228.54,253.83,960.38,990.04,984.80,901.06,927.23,833.90,973.46,956.89,206.29,997.02,202.80,559.13,
822.26,228.82,250.09,965.64,998.64,989.09,904.85,936.12,834.51,976.93,965.64,208.41,999.51,201.46,560.97,
822.67,229.80,249.27,969.39,1004.88,996.22,905.34,941.69,841.29,982.37,971.99,209.02,1004.88,206.00,564.32,
823.07,230.10,248.20,969.53,1005.72,1003.14,905.75,944.54,846.29,983.32,972.97,209.85,1005.72,205.11,565.34,
823.48,230.76,252.21,971.09,1004.55,1006.26,905.89,943.64,847.56,987.39,971.95,211.89,1013.13,203.74,567.90,
823.89,228.86,250.21,973.50,1007.65,1009.36,905.18,944.46,848.82,991.43,969.23,210.92,1017.90,205.37,566.16,
824.29,229.70,250.12,979.22,1008.14,1010.69,906.05,946.04,856.71,997.08,969.01,210.99,1019.20,205.03,567.45,
824.70,232.82,259.91,980.39,1007.48,1010.87,909.27,943.14,861.02,995.63,974.46,214.20,1021.88,205.31,570.62,
825.10,233.30,259.41,983.75,1014.07,1009.86,911.32,946.69,854.05,995.54,981.23,216.04,1023.34,207.19,573.58,
825.51,234.52,260.12,989.28,1018.65,1010.26,912.92,957.40,857.54,1000.19,983.41,215.23,1028.72,208.93,573.93,
825.91,236.82,259.79,994.07,1022.47,1014.95,913.87,963.16,862.08,1006.60,984.04,216.77,1032.49,209.67,576.39,
826.32,239.36,262.63,994.82,1023.91,1019.76,918.36,970.72,861.85,1009.78,993.16,215.25,1030.56,209.02,578.44,
826.73,241.63,263.97,997.14,1024.45,1021.97,917.70,970.66,863.09,1012.86,995.49,215.56,1037.69,211.01,579.25,
827.13,241.06,260.43,999.69,1024.41,1028.53,918.92,971.67,862.06,1012.05,988.97,217.57,1041.72,212.63,581.85,
827.54,240.51,261.03,1001.43,1030.16,1026.88,925.09,971.06,867.63,1012.10,989.94,219.58,1042.47,210.55,581.98,
827.94,239.17,259.20,999.20,1034.36,1024.55,923.16,967.31,868.37,1009.01,991.02,219.95,1044.99,213.82,585.46,
828.35,237.02,255.75,998.57,1033.59,1021.38,924.45,968.44,872.32,1004.27,987.98,219.10,1045.81,215.43,585.62,
828.75,237.30,255.55,1000.30,1031.13,1016.53,923.23,966.23,872.93,1003.55,984.08,221.07,1046.55,213.37,584.93,
829.16,236.31,256.91,999.36,1034.10,1017.94,923.42,960.58,869.29,1005.01,983.20,220.96,1047.83,212.47,584.10,
829.57,237.51,256.02,999.14,1032.95,1016.85,926.68,960.50,871.93,1008.00,985.45,217.78,1046.64,212.95,584.51,
829.97,241.48,262.34,1001.21,1028.49,1017.26,928.21,957.89,871.25,1006.83,985.97,219.02,1047.74,214.20,584.04,
830.38,242.12,264.49,1004.43,1031.60,1017.22,932.51,958.09,866.19,1003.63,988.45,221.74,1046.78,215.75,584.12,
830.78,242.85,261.16,1007.23,1039.08,1019.97,936.36,967.42,863.91,1005.64,994.49,222.15,1050.22,216.97,584.43,
831.19,242.56,259.63,1011.51,1043.27,1026.60,940.06,974.20,871.77,1011.51,1000.40,221.91,1054.39,219.93,589.12,
831.59,245.10,262.49,1013.59,1046.80,1035.73,944.81,981.18,878.39,1015.96,1004.10,222.96,1056.29,219.01,596.14,
832.00,246.16,266.24,1016.92,1050.00,1045.28,945.24,983.05,882.22,1023.22,1010.62,224.49,1067.33,219.37,598.65,
832.40,244.11,262.16,1023.52,1053.34,1056.48,948.17,985.06,888.51,1029.01,1008.60,226.05,1075.32,222.13,602.02,
832.81,245.06,263.43,1029.48,1059.18,1061.52,952.87,990.39,898.93,1033.38,1010.71,228.25,1078.72,221.22,606.59,
833.21,248.18,269.19,1033.97,1061.20,1061.98,956.95,988.07,905.60,1034.75,1017.63,231.07,1083.76,222.90,609.96,
833.62,248.21,267.96,1038.54,1068.75,1065.65,961.10,995.17,904.56,1038.54,1026.15,232.34,1088.11,225.37,611.82,
834.02,249.56,269.23,1047.61,1072.30,1068.44,964.29,1005.95,911.07,1046.07,1029.87,234.52,1093.12,225.26,614.83,
834.43,252.30,273.42,1051.44,1077.55,1076.78,967.72,1007.66,916.26,1056.04,1034.54,235.02,1097.52,223.88,619.03,
834.83,254.36,278.45,1055.67,1081.68,1084.74,977.64,1016.66,917.97,1066.38,1044.96,234.08,1097.74,224.14,622.69,
835.24,258.46,282.85,1063.56,1081.86,1090.24,975.88,1021.63,922.51,1071.94,1049.83,234.82,1103.97,226.82,625.17,
835.64,260.45,286.27,1067.63,1085.10,1099.53,982.59,1028.91,923.36,1072.95,1050.17,237.67,1106.36,228.56,628.73,
836.05,260.14,285.09,1072.32,1094.25,1099.54,986.11,1037.53,929.39,1077.61,1059.46,241.23,1110.13,226.49,634.47,
836.45,260.78,282.64,1075.54,1101.92,1104.93,988.11,1044.64,933.84,1083.07,1066.49,241.56,1116.99,231.01,639.14,
836.86,262.10,283.87,1079.92,1106.21,1112.97,991.31,1051.39,942.49,1087.43,1070.16,241.07,1121.98,231.68,642.10,
837.26,263.55,286.35,1084.11,1108.03,1115.51,992.14,1055.69,948.03,1092.33,1069.90,243.74,1128.97,229.91,644.48,
837.67,261.70,284.41,1086.26,1114.55,1120.51,992.45,1053.50,949.27,1098.17,1072.11,244.20,1134.65,230.80,644.01,
838.07,262.62,284.88,1089.81,1115.78,1122.46,996.34,1054.20,955.53,1104.65,1074.98,242.96,1136.55,232.21,644.69,
838.48,268.14,292.52,1093.98,1114.67,1119.10,998.69,1053.36,959.54,1104.33,1079.95,245.61,1138.31,234.16,646.34,
838.88,267.74,292.01,1095.96,1120.23,1119.49,1001.81,1056.97,954.00,1106.25,1086.39,247.14,1141.56,236.48,647.28,
839.29,268.40,291.13,1098.52,1127.86,1119.06,1002.46,1061.12,954.06,1109.52,1090.46,247.50,1145.46,237.96,648.26,
839.69,268.92,291.57,1099.79,1130.48,1120.98,1005.52,1065.45,958.02,1112.95,1090.29,247.36,1148.75,238.59,650.38,
840.10,270.24,292.43,1098.42,1129.70,1125.33,1009.67,1069.32,959.48,1114.42,1094.78,245.87,1146.43,238.96,653.96,
840.50,271.42,293.52,1095.82,1131.33,1128.43,1006.67,1067.55,957.39,1115.38,1095.82,245.69,1151.62,240.25,654.45,
840.91,270.36,286.61,1096.62,1130.55,1132.71,1004.93,1065.57,956.56,1114.66,1090.12,247.26,1152.20,241.13,655.51,
841.31,270.05,286.23,1094.57,1131.97,1131.97,1006.83,1065.80,961.52,1113.27,1090.97,248.47,1154.98,239.84,656.60,
841.72,269.27,283.97,1095.73,1134.45,1132.30,1008.25,1064.18,962.35,1112.94,1095.73,249.55,1155.97,242.38,659.02,
842.12,268.08,281.66,1095.90,1135.22,1133.08,1010.12,1066.59,964.37,1110.92,1095.90,249.13,1157.38,244.84,658.40,
842.53,268.56,282.10,1097.75,1134.08,1129.81,1011.55,1066.41,968.10,1112.71,1094.19,251.11,1158.30,243.27,658.93,
842.93,268.78,283.34,1097.13,1136.18,1131.21,1011.91,1060.20,967.89,1117.01,1094.29,251.03,1158.20,242.50,658.99,
843.34,268.80,285.45,1097.87,1134.70,1133.28,1017.83,1058.20,966.83,1121.24,1095.03,248.61,1158.78,244.01,657.30,
843.74,272.97,292.39,1101.04,1129.29,1130.71,1017.71,1056.55,966.86,1121.53,1095.39,248.95,1158.25,244.72,657.52,
844.15,273.75,292.05,1102.04,1127.37,1130.89,1019.00,1057.70,961.29,1117.52,1095.70,251.23,1156.22,244.55,658.69,
844.55,272.90,291.14,1099.30,1132.28,1129.47,1020.73,1060.02,959.70,1116.84,1096.50,251.85,1154.72,242.38,659.44,
844.95,272.51,291.75,1100.54,1131.32,1129.93,1020.08,1060.66,962.01,1119.43,1096.34,250.47,1152.31,244.88,659.76,
845.36,272.45,291.27,1098.17,1127.44,1131.62,1018.74,1063.33,961.60,1118.38,1097.48,249.81,1147.65,242.84,661.27,
845.76,273.05,290.75,1094.29,1122.04,1132.45,1014.49,1060.29,958.98,1116.49,1094.98,248.77,1149.11,240.79,659.90,
846.17,269.66,286.95,1093.18,1120.14,1132.59,1010.89,1055.15,956.96,1114.61,1089.03,248.58,1149.18,240.28,656.87,
846.57,269.20,285.04,1094.02,1115.36,1129.82,1007.27,1054.77,959.76,1114.67,1085.75,246.14,1145.65,239.25,654.07,
846.98,269.68,288.53,1093.11,1110.93,1122.58,1006.76,1049.94,956.73,1108.88,1086.95,247.06,1144.51,238.84,652.44,
847.38,268.84,286.59,1091.75,1112.22,1117.00,1005.10,1049.45,951.87,1105.40,1086.30,246.33,1138.84,239.84,648.23,
847.79,268.04,286.05,1090.52,1111.58,1109.54,1000.83,1046.35,949.87,1104.79,1082.36,245.96,1138.08,238.15,645.48,
848.19,268.63,287.57,1088.05,1108.35,1109.02,997.38,1044.07,947.98,1104.29,1078.58,244.95,1134.74,236.49,644.17,
848.59,268.63,289.19,1083.30,1102.84,1108.24,998.36,1044.20,943.08,1102.84,1079.93,242.34,1128.46,235.26,642.43,
849.00,268.62,288.77,1077.84,1097.31,1104.03,989.87,1039.56,937.48,1097.98,1073.81,241.09,1125.52,235.38,640.66,
849.40,268.25,285.64,1072.32,1089.04,1100.41,982.68,1036.19,931.17,1090.38,1064.96,241.15,1119.81,233.46,636.83,
849.81,266.59,283.25,1068.34,1085.67,1095.00,978.37,1035.69,927.72,1083.01,1063.68,241.93,1114.33,230.93,635.81,
850.21,264.07,280.35,1060.27,1086.84,1090.16,974.57,1032.37,926.08,1078.21,1060.27,239.82,1110.09,232.85,631.78,
850.61,261.24,275.79,1054.89,1078.70,1083.33,968.25,1027.11,921.29,1069.44,1055.55,237.76,1105.82,232.14,626.98,
851.02,259.99,273.16,1048.53,1070.91,1074.86,960.33,1020.23,916.89,1064.33,1047.87,237.61,1103.16,229.06,623.98,
851.42,256.98,270.75,1042.34,1070.53,1070.53,955.15,1012.19,911.88,1059.39,1039.72,236.00,1100.69,227.48,619.50,
851.83,255.78,269.82,1040.10,1065.58,1066.23,955.17,1006.13,908.78,1059.05,1032.91,233.57,1094.98,228.01,615.44,
852.23,259.05,275.32,1036.86,1057.04,1059.64,951.59,999.11,904.73,1053.78,1030.35,233.99,1090.23,227.16,611.83,
852.63,257.86,276.35,1035.33,1056.74,1055.44,952.30,996.41,897.16,1049.60,1029.49,235.80,1086.58,228.02,611.08,
853.04,257.22,275.01,1034.05,1059.29,1052.82,952.52,997.81,896.87,1048.93,1030.17,235.54,1085.82,228.10,609.56,
853.44,255.85,272.30,1033.71,1059.52,1055.65,952.41,998.87,898.20,1051.78,1029.84,234.88,1085.33,227.78,611.71,
853.85,256.60,274.60,1033.46,1057.90,1059.19,955.00,1003.24,901.63,1052.75,1033.46,234.73,1084.27,227.34,616.09,
854.25,257.05,275.64,1030.14,1058.34,1061.55,951.93,1000.65,900.01,1053.86,1032.70,234.94,1089.76,226.93,616.67,
854.65,255.87,270.88,1033.07,1059.26,1066.29,951.93,998.57,902.74,1050.96,1029.23,235.43,1093.12,227.44,617.16,
855.06,256.41,272.01,1037.10,1061.30,1065.76,954.92,1003.33,909.05,1051.11,1032.00,234.75,1096.34,226.47,616.01,
855.46,256.73,273.26,1040.92,1066.33,1066.33,960.21,1003.42,911.91,1052.99,1038.37,237.03,1100.02,228.45,618.96,
855.86,255.43,271.27,1041.99,1071.78,1069.24,963.40,1007.13,913.96,1052.13,1041.99,237.68,1103.47,230.07,618.60,
856.27,256.47,272.60,1048.66,1073.96,1068.27,966.44,1010.71,917.74,1056.25,1046.13,239.71,1108.75,229.59,619.84,
856.67,257.18,275.17,1051.46,1080.49,1076.07,971.30,1013.59,921.44,1064.08,1048.30,240.77,1112.68,229.41,622.92,
857.08,259.11,278.03,1056.00,1086.89,1082.48,982.24,1019.44,924.24,1073.66,1055.37,240.20,1116.53,230.74,624.14,
857.48,263.08,282.59,1061.77,1086.32,1086.95,982.47,1022.75,927.71,1078.14,1059.26,241.37,1119.05,232.56,624.35,
857.88,264.33,285.05,1066.74,1088.09,1094.37,983.87,1027.19,929.24,1079.93,1061.09,243.93,1123.25,233.57,628.49,
858.29,264.34,283.76,1069.28,1098.10,1098.10,987.85,1037.33,932.10,1082.44,1069.91,244.93,1126.91,232.40,631.42,
858.69,263.67,283.37,1072.82,1103.47,1102.84,990.87,1044.67,937.70,1087.83,1074.69,246.47,1129.74,235.21,635.56,
859.09,265.72,283.18,1074.09,1102.78,1107.77,989.88,1047.27,939.98,1087.19,1077.21,246.07,1130.22,234.53,637.47,
859.50,266.76,285.41,1072.01,1099.37,1109.94,989.93,1049.01,941.43,1088.80,1077.61,246.24,1135.44,234.74,638.61,
859.90,265.10,282.16,1070.96,1103.83,1113.13,988.48,1046.15,941.35,1088.94,1075.30,245.57,1137.93,235.03,634.39,
860.30,266.21,281.98,1073.49,1101.94,1111.21,990.01,1043.81,944.87,1090.81,1073.49,243.64,1137.80,235.91,631.97,
860.71,267.85,288.50,1073.25,1097.30,1107.16,988.80,1039.35,943.18,1089.90,1072.64,244.73,1134.90,236.41,630.02,
861.11,266.00,287.50,1070.76,1097.79,1106.39,987.82,1038.81,936.22,1089.80,1073.22,246.34,1131.58,237.43,629.06,
861.51,265.11,285.32,1069.02,1097.18,1100.24,984.53,1037.18,936.16,1088.00,1070.86,246.44,1128.41,236.64,627.57,
861.92,265.72,283.72,1067.78,1092.79,1097.06,981.74,1033.00,932.93,1088.52,1067.17,244.37,1124.52,235.83,627.24,
862.32,265.84,284.09,1060.93,1087.70,1095.00,981.24,1030.51,929.53,1086.48,1065.19,241.81,1115.68,234.21,627.80,
862.72,266.09,282.78,1055.87,1081.35,1089.85,972.73,1023.10,924.79,1080.14,1058.90,240.00,1114.12,234.54,625.63,
863.13,265.38,277.79,1052.46,1074.25,1086.35,965.31,1019.78,919.31,1070.01,1050.04,238.75,1107.53,233.31,621.55,
863.53,263.50,276.48,1047.35,1070.29,1077.53,962.84,1015.36,919.37,1063.65,1046.14,237.24,1102.28,230.60,619.96,
863.93,261.57,272.42,1040.26,1069.79,1071.00,960.70,1012.54,915.50,1057.74,1046.29,236.56,1099.93,231.14,619.58,
864.34,259.17,269.39,1036.07,1066.74,1066.74,957.90,1006.61,915.81,1051.11,1039.68,235.12,1095.00,231.21,614.55,
864.74,259.24,267.33,1032.75,1061.52,1060.92,953.63,1000.38,912.27,1047.73,1034.54,234.66,1095.08,229.27,611.98,
865.14,256.72,267.19,1026.30,1060.97,1057.98,951.59,994.62,910.34,1047.22,1030.49,232.22,1092.65,228.63,609.68,
865.54,255.91,267.24,1026.03,1060.03,1055.26,955.04,989.64,907.92,1048.70,1027.82,231.75,1088.66,227.87,608.46,
