Date,2016/09/21,2016/09/21,2016/09/21,2016/09/21,2016/09/21,2016/09/21,2016/09/21,2016/09/21,
Time,16:20:00,16:25:00,16:30:00,16:35:00,16:40:00,16:45:00,16:50:00,16:55:00,
Memo,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,
Sensor,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,
Exposure Time(msec),200,200,200,200,200,200,200,200,
Sensor Temp.(deg),25.2,25.2,25.2,25.2,25.2,25.2,25.2,25.2,
Power(V),5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,
Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
287.77,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
288.21,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
288.65,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
289.08,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
289.52,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
289.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,
290.39,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,
290.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,
291.26,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,
291.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,
292.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,
292.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,
293.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,
293.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
293.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
294.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
294.74,0.81,1.06,1.25,0.56,0.75,0.63,0.63,0.44,
295.17,0.87,1.00,1.31,0.62,0.69,0.56,0.69,0.06,
295.61,1.11,1.11,1.30,0.49,0.74,0.93,1.05,0.12,
296.04,1.10,1.28,0.85,0.61,0.61,1.10,0.79,0.06,
296.47,1.09,1.34,0.79,0.67,0.73,0.97,0.61,0.24,
296.91,1.02,1.39,1.02,1.08,0.60,1.08,0.66,0.60,
297.34,1.19,1.37,1.07,0.95,0.83,1.13,0.77,0.83,
297.78,1.27,1.21,1.27,0.96,0.72,1.39,1.02,0.72,
298.21,1.33,1.09,1.39,1.09,0.79,1.39,1.21,0.60,
298.65,1.55,1.20,1.55,1.49,1.02,1.02,1.08,0.66,
299.08,1.85,1.79,2.09,1.85,1.43,1.32,0.96,0.78,
299.51,1.92,2.28,2.10,2.16,1.74,1.56,1.20,0.60,
299.95,2.15,2.57,2.15,2.21,2.03,1.85,1.50,0.84,
300.38,2.55,3.14,2.49,2.66,1.89,2.13,1.48,1.60,
300.82,3.19,3.72,2.95,2.89,2.18,2.54,1.95,1.89,
301.25,3.63,3.99,3.33,3.15,2.50,3.15,2.56,1.90,
301.68,4.26,3.96,3.78,3.72,2.66,3.72,2.90,2.36,
302.12,4.76,4.70,4.40,4.52,3.29,4.05,2.88,2.94,
302.55,5.52,5.40,5.75,5.34,4.22,4.52,3.46,3.64,
302.99,6.33,6.16,6.33,5.87,5.06,4.94,4.07,3.95,
303.42,7.28,6.81,7.34,6.34,5.69,5.75,4.87,4.70,
303.85,8.25,8.07,8.31,7.19,6.31,6.42,5.54,5.42,
304.29,9.40,9.04,9.10,8.10,7.11,6.75,6.34,5.93,
304.72,10.51,10.28,9.98,8.87,8.17,7.88,7.30,6.54,
305.15,11.56,11.50,10.80,9.99,8.93,8.93,7.94,7.36,
305.59,12.71,12.77,11.84,10.97,10.04,9.92,8.82,8.24,
306.02,14.10,14.10,13.17,12.42,11.03,10.75,9.53,9.47,
306.46,15.49,15.32,14.45,13.59,12.27,11.92,10.65,10.54,
306.89,17.30,16.72,16.19,15.03,13.69,13.28,12.12,11.53,
307.32,19.06,18.13,17.95,16.78,15.20,14.68,13.51,12.63,
307.76,20.94,19.95,19.66,18.78,16.86,15.63,14.70,13.88,
308.19,22.96,22.26,21.91,20.74,18.93,17.59,16.01,15.36,
308.62,25.07,24.54,23.42,22.78,21.02,19.08,17.55,16.61,
309.06,27.24,26.59,25.36,24.59,22.77,21.00,19.30,18.18,
309.49,29.68,29.15,27.43,26.84,24.48,22.88,20.75,20.22,
309.92,31.88,31.35,29.69,28.86,26.20,24.78,22.65,21.77,
310.35,34.28,33.39,31.73,30.90,28.34,27.09,24.78,23.41,
310.79,36.70,35.15,34.03,33.19,30.05,29.16,26.54,25.18,
311.22,38.90,37.72,36.24,35.59,31.98,30.67,27.95,27.00,
311.65,41.49,40.30,39.23,38.34,34.35,32.98,30.06,29.11,
312.09,43.83,42.47,41.16,40.63,36.88,34.75,31.95,30.83,
312.52,46.59,44.98,44.14,43.12,38.94,37.20,34.33,32.96,
312.95,49.32,48.00,46.92,45.66,41.20,39.52,36.69,35.13,
313.38,51.79,50.65,49.38,48.30,43.53,41.54,38.89,36.66,
313.82,54.47,53.21,51.64,50.44,45.93,43.94,41.23,38.52,
314.25,56.88,55.62,53.93,52.91,47.85,46.47,42.92,40.45,
314.68,59.52,58.20,56.15,55.19,50.07,48.39,45.02,42.49,
315.12,61.65,60.45,58.71,57.87,51.87,50.43,46.70,44.72,
315.55,64.07,62.51,60.90,59.94,54.20,52.40,48.75,46.66,
315.98,66.93,65.31,64.10,62.71,56.68,55.00,51.50,48.90,
316.41,69.61,67.68,66.71,65.51,59.22,57.29,53.78,50.82,
316.85,72.03,69.98,69.13,68.17,61.37,58.72,55.46,52.63,
317.28,74.49,72.87,72.03,70.52,63.78,61.02,57.29,54.76,
317.71,77.11,75.48,74.28,73.19,66.45,63.19,59.34,56.57,
318.14,79.34,77.77,76.33,75.07,68.58,65.03,61.31,58.54,
318.57,81.80,80.42,78.67,77.41,70.32,67.25,62.99,60.88,
319.01,84.54,82.80,81.23,79.43,72.33,69.45,65.18,62.65,
319.44,87.07,84.91,83.52,81.66,74.45,71.69,67.18,64.36,
319.87,89.33,86.53,85.51,83.78,76.07,73.62,68.84,66.03,
320.30,91.48,89.04,88.03,86.48,78.20,75.64,70.34,68.14,
320.73,94.16,91.72,91.07,89.58,80.72,77.86,72.81,70.43,
321.17,96.64,94.21,93.56,92.08,83.39,80.14,74.99,72.57,
321.60,100.64,98.08,97.55,95.53,86.49,83.40,78.47,75.61,
322.03,104.50,102.30,101.52,99.26,89.60,86.56,81.67,78.87,
322.46,108.08,105.82,105.11,102.55,92.68,89.41,84.60,81.51,
322.89,111.80,109.50,108.37,105.66,95.85,92.71,87.51,84.32,
323.33,115.41,113.35,111.99,109.46,98.97,96.20,90.30,87.24,
323.76,118.99,117.40,115.29,113.06,102.33,99.33,93.29,90.18,
324.19,122.50,120.58,118.83,116.96,105.07,102.39,95.87,93.30,
324.62,126.05,124.02,122.35,120.38,107.99,105.62,98.73,96.01,
325.05,130.35,128.21,126.71,124.57,111.50,109.47,102.59,99.18,
325.48,133.84,131.54,130.16,128.32,114.88,112.52,105.57,102.06,
325.92,137.11,134.83,133.52,131.98,118.08,115.11,108.22,104.91,
326.35,140.74,138.87,137.45,135.63,121.62,118.16,111.13,108.18,
326.78,143.29,141.94,139.92,138.45,124.39,120.51,113.37,110.17,
327.21,146.22,144.88,142.64,141.13,126.89,123.09,115.71,112.64,
327.64,148.85,147.51,145.02,143.63,128.75,125.25,117.59,114.81,
328.07,150.97,149.10,146.90,145.41,130.48,126.90,119.19,116.38,
328.50,152.55,150.69,148.40,147.08,131.88,128.65,120.88,117.27,
328.93,153.52,151.46,149.29,148.37,132.60,129.89,121.66,118.13,
329.37,154.24,152.36,150.16,149.51,133.29,130.49,122.01,118.89,
329.80,154.96,153.20,151.39,150.43,134.12,131.09,122.88,119.68,
330.23,155.08,153.29,151.66,150.76,134.68,131.21,123.46,120.03,
330.66,156.42,154.58,153.00,151.79,135.76,132.40,124.78,121.10,
331.09,157.32,155.44,153.82,152.31,136.33,132.78,125.42,121.66,
331.52,157.30,155.49,154.04,152.44,136.42,132.33,125.46,121.37,
331.95,156.94,155.30,153.62,151.88,136.20,132.31,125.37,121.23,
332.38,156.87,155.50,153.07,151.91,135.71,132.17,124.83,120.84,
332.81,156.39,155.19,152.68,151.48,135.35,131.89,124.48,120.57,
333.24,156.17,154.68,152.35,151.41,134.61,131.34,123.95,120.48,
333.68,155.77,154.11,152.05,150.82,134.30,130.96,123.61,120.22,
334.11,155.73,154.37,152.23,150.96,134.23,131.21,123.82,119.97,
334.54,155.46,153.92,152.28,150.89,133.96,131.17,123.76,119.67,
334.97,155.61,153.85,152.38,151.00,134.06,130.88,123.42,119.72,
335.40,156.16,154.71,153.25,151.56,134.66,131.14,123.82,120.21,
335.83,156.62,155.46,153.69,152.21,135.42,131.71,124.34,120.49,
336.26,157.75,156.46,154.63,153.25,136.26,132.81,125.24,121.52,
336.69,159.02,157.61,155.75,154.25,136.95,133.72,125.86,122.50,
337.12,159.85,158.55,156.62,155.00,137.64,134.41,126.55,123.01,
337.55,160.95,159.48,157.58,156.02,138.67,135.74,127.53,123.62,
337.98,161.97,160.17,158.55,157.23,139.36,136.77,128.39,124.30,
338.41,163.19,161.58,159.66,158.66,140.45,137.67,129.06,125.32,
338.84,163.87,162.41,160.95,159.92,141.39,138.42,129.87,126.13,
339.27,164.68,163.07,161.75,160.65,142.33,139.06,130.69,126.74,
339.70,166.06,164.25,163.15,161.80,143.32,140.37,131.94,127.72,
340.13,167.23,165.47,164.30,162.96,144.16,141.35,132.90,128.67,
340.56,167.91,166.00,165.05,163.60,144.80,141.53,133.43,129.04,
340.99,168.59,166.62,165.47,163.90,145.27,141.94,133.76,129.40,
341.42,168.74,167.11,165.52,164.29,145.43,142.20,133.75,129.54,
341.85,168.83,167.24,165.62,164.41,145.47,142.26,133.75,129.77,
342.28,168.91,167.46,165.69,164.68,145.24,142.06,133.60,129.98,
342.71,168.87,167.32,165.60,164.40,145.21,141.77,133.46,129.78,
343.14,169.12,167.57,165.90,164.78,145.31,142.16,133.88,129.90,
343.57,169.45,167.35,166.04,165.05,145.25,142.24,134.04,129.92,
344.00,169.25,167.40,166.14,165.27,145.32,141.97,133.86,129.93,
344.43,169.55,168.02,166.65,165.36,145.61,142.09,133.74,130.26,
344.86,169.69,168.05,166.77,165.56,145.61,142.18,133.76,130.33,
345.29,170.67,168.61,167.40,165.97,146.14,142.80,134.56,130.95,
345.72,171.44,169.62,168.04,166.53,146.44,143.26,134.71,131.65,
346.15,172.23,170.38,168.79,167.33,147.13,143.82,135.45,131.94,
346.58,173.26,171.34,169.54,168.12,147.92,144.81,136.26,132.43,
347.01,174.48,172.34,170.55,169.44,148.66,145.95,137.18,133.29,
347.44,175.88,174.06,172.12,171.21,150.16,147.31,138.31,134.63,
347.87,177.23,175.53,173.79,172.88,151.47,148.52,139.57,135.75,
348.30,178.85,176.71,175.28,174.41,153.07,149.80,140.86,136.95,
348.73,180.63,178.49,177.22,176.28,154.72,151.42,142.46,138.34,
349.16,182.35,180.19,179.14,178.09,155.98,153.03,143.80,139.58,
349.59,183.85,181.77,180.73,179.76,157.28,154.00,144.93,140.62,
350.02,183.91,182.14,181.12,179.94,157.58,154.13,145.16,140.79,
350.44,185.56,183.95,182.74,181.75,159.08,155.57,146.35,141.99,
350.87,187.41,185.81,184.57,183.66,160.67,157.24,147.81,143.54,
351.30,189.26,187.88,186.50,185.67,162.26,158.67,149.16,145.14,
351.73,190.85,189.52,188.18,187.31,163.72,160.18,150.38,146.23,
352.16,192.34,191.01,189.82,189.06,165.00,161.76,151.91,147.26,
352.59,193.61,192.28,191.27,190.33,165.99,162.82,152.81,148.34,
353.02,193.94,192.80,191.75,190.96,166.26,162.75,152.91,148.82,
353.45,193.79,192.93,192.14,190.96,166.36,162.67,152.72,148.78,
353.88,193.44,192.58,191.83,190.75,166.11,162.39,152.35,148.59,
354.31,192.70,191.56,190.91,189.77,165.12,161.73,151.60,147.86,
354.73,191.37,190.77,189.59,188.56,163.71,160.65,150.38,147.07,
355.16,190.24,189.35,188.29,187.09,162.40,159.39,149.41,145.83,
355.59,189.04,188.20,186.93,185.83,161.28,158.49,148.58,144.69,
356.02,188.50,187.69,186.07,185.26,160.72,158.00,148.03,144.04,
356.45,188.47,187.76,185.78,185.29,160.63,157.99,147.65,143.92,
356.88,188.32,187.51,185.85,185.22,160.26,157.72,147.46,143.80,
357.31,187.87,186.89,185.41,184.88,159.97,157.36,147.19,143.32,
357.74,187.57,186.37,185.11,184.48,159.70,157.13,146.94,142.86,
358.16,187.60,186.26,185.10,184.40,159.42,157.07,146.92,142.63,
358.59,187.48,185.97,185.10,184.36,159.35,156.54,146.73,142.39,
359.02,188.13,186.76,185.99,185.12,160.17,157.30,147.38,143.03,
359.45,189.30,188.00,186.92,186.39,161.32,158.30,148.01,143.77,
359.88,191.08,189.86,188.63,188.24,162.92,159.81,149.40,145.34,
360.31,193.54,192.42,191.09,190.67,164.76,161.82,151.22,147.23,
360.73,196.30,195.36,193.82,193.36,167.43,164.14,153.47,149.34,
361.16,199.85,198.66,197.33,196.63,170.26,167.21,156.32,151.66,
361.59,203.60,202.34,201.28,200.55,173.36,170.51,159.22,154.51,
362.02,207.49,206.37,205.24,204.50,176.85,173.76,162.01,157.65,
362.45,211.08,209.88,209.35,208.12,179.98,176.77,164.53,160.66,
362.88,214.43,213.37,212.91,211.67,182.96,179.53,167.21,163.42,
363.30,218.02,216.84,216.09,214.85,185.83,182.27,169.81,166.00,
363.73,221.62,220.76,219.54,218.32,188.77,185.29,172.40,168.92,
364.16,224.78,223.98,222.82,221.41,191.20,187.65,174.84,171.30,
364.59,227.93,227.42,225.81,224.38,193.89,190.38,177.31,173.88,
365.02,231.14,230.88,228.81,227.63,196.42,193.21,179.69,176.22,
365.44,234.16,233.86,231.59,230.54,198.67,195.49,181.61,178.40,
365.87,236.87,236.64,234.72,233.36,200.92,197.71,183.83,180.51,
366.30,239.31,238.96,236.91,235.61,202.81,199.61,185.59,181.98,
366.73,241.63,241.17,239.13,237.86,204.58,201.50,187.40,183.47,
367.16,243.78,242.85,241.45,240.04,206.00,203.12,188.98,184.93,
367.58,245.33,244.46,243.05,241.75,207.26,204.00,190.14,185.97,
368.01,246.15,245.71,244.04,242.69,208.26,204.80,190.80,186.79,
368.44,246.39,246.07,244.23,243.26,208.41,204.88,190.93,187.12,
368.87,246.18,245.85,243.91,243.39,208.28,204.84,190.95,186.95,
369.29,245.26,244.93,242.98,242.58,207.10,204.17,190.17,186.27,
369.72,243.74,243.49,241.50,241.05,205.95,203.22,189.05,185.09,
370.15,241.63,241.10,239.55,239.02,204.11,201.59,187.78,183.13,
370.58,239.72,238.99,237.68,237.19,202.44,200.15,186.38,181.53,
371.00,238.20,237.63,236.41,236.08,201.27,198.87,185.17,180.32,
371.43,236.87,236.26,235.48,234.83,200.29,197.56,183.97,179.41,
371.86,235.66,234.89,234.44,233.59,199.62,196.53,183.14,178.55,
372.29,235.30,234.45,234.08,232.95,199.05,196.21,182.83,178.21,
372.71,235.29,234.36,234.12,232.98,198.91,196.19,182.62,178.24,
373.14,235.05,234.16,233.88,232.87,198.80,195.77,182.53,178.08,
373.57,235.97,235.24,234.52,233.35,199.48,196.65,183.15,178.71,
374.00,236.99,236.34,235.34,234.61,200.41,197.71,183.71,179.44,
374.42,238.51,237.67,236.75,236.03,201.54,198.90,184.85,180.59,
374.85,240.38,239.66,238.66,238.06,203.08,200.28,186.13,181.89,
375.28,242.41,241.61,240.77,239.85,204.98,201.83,187.87,183.35,
375.70,244.56,243.60,242.92,241.85,206.73,203.45,189.61,184.74,
376.13,246.93,245.69,245.41,244.29,208.37,205.30,191.42,186.32,
376.56,249.04,247.93,247.57,246.65,210.10,206.67,192.89,187.92,
376.99,250.80,249.88,249.41,248.45,211.73,208.11,194.00,189.35,
377.41,251.65,250.58,250.11,249.32,212.28,208.76,194.42,190.07,
377.84,252.11,251.05,250.65,249.98,212.68,209.44,194.89,190.51,
378.27,252.00,251.17,250.22,249.95,211.99,209.35,194.49,190.55,
378.69,250.41,249.63,248.53,248.41,210.77,208.10,193.31,189.18,
379.12,248.17,247.42,246.41,246.21,208.81,206.27,191.84,187.35,
379.55,245.47,244.50,243.64,243.33,206.15,204.05,189.45,185.01,
379.97,241.66,240.92,240.07,239.99,203.21,200.77,186.27,182.17,
380.40,237.78,236.86,236.48,236.05,199.81,197.35,183.03,179.15,
380.83,233.57,232.70,232.32,232.13,196.42,193.98,179.71,176.13,
381.25,230.04,228.83,228.95,228.42,193.32,190.94,177.16,173.24,
381.68,227.09,225.93,225.86,225.48,190.47,188.38,174.57,170.98,
382.11,224.48,223.37,223.37,222.89,188.17,186.06,172.54,169.03,
382.53,222.62,221.92,221.70,221.12,186.73,184.82,171.47,167.84,
382.96,221.51,221.08,220.35,220.09,186.02,184.02,170.40,166.99,
383.39,220.94,220.76,219.86,219.79,185.54,183.66,169.94,166.70,
383.81,221.29,221.26,220.08,220.15,185.59,183.73,170.08,166.90,
384.24,221.52,221.59,220.42,220.49,185.99,184.01,170.41,167.11,
384.67,222.58,222.68,221.59,221.59,186.85,184.78,171.29,167.64,
385.09,224.77,224.60,223.83,223.83,188.33,186.48,172.87,169.24,
385.52,227.60,227.67,226.73,226.94,190.68,188.71,175.13,171.45,
385.95,230.72,231.24,230.23,230.51,193.62,191.58,177.84,174.21,
386.37,234.60,235.36,233.98,234.56,196.88,194.85,180.84,177.29,
386.80,239.03,239.89,238.31,239.03,200.34,198.59,184.29,180.61,
387.22,243.75,244.68,242.96,243.79,204.02,202.37,187.62,184.25,
387.65,247.78,248.74,247.09,247.81,207.47,205.99,190.72,187.21,
388.08,251.38,252.37,250.72,251.34,210.35,209.08,193.54,189.79,
388.50,254.27,255.48,253.61,254.51,212.71,211.68,195.79,191.71,
388.93,256.27,257.49,255.48,256.62,214.52,213.21,197.06,193.18,
389.36,257.40,258.69,257.02,257.82,215.36,214.18,197.90,194.29,
389.78,257.70,258.82,257.21,258.02,215.67,214.30,198.24,194.40,
390.21,257.29,258.38,256.87,257.61,215.44,214.00,198.09,193.88,
390.63,256.83,257.57,256.33,257.14,214.79,213.42,197.56,193.44,
391.06,256.31,256.91,255.92,256.55,214.27,212.82,197.29,193.04,
391.49,255.57,256.43,255.32,255.71,213.93,212.54,197.00,192.55,
391.91,255.11,255.97,254.53,255.21,213.74,212.13,196.35,192.20,
392.34,255.21,255.86,254.56,255.25,213.76,212.06,196.22,192.25,
392.76,255.22,255.84,254.57,255.37,213.61,211.84,196.00,192.34,
393.19,255.02,255.57,254.18,254.91,213.68,211.53,195.85,191.95,
393.61,254.48,255.18,253.64,254.30,213.22,211.16,195.63,191.48,
394.04,254.59,255.26,253.67,254.44,212.98,211.10,195.61,191.33,
394.47,255.51,256.40,254.65,255.51,213.77,211.58,196.24,192.16,
394.89,258.02,258.77,257.28,257.95,216.04,213.61,198.06,194.21,
395.32,262.42,263.06,261.97,262.53,219.54,217.16,201.28,197.66,
395.74,269.06,269.44,268.53,269.29,224.95,222.75,206.17,202.53,
396.17,277.66,277.89,277.08,278.15,231.97,230.02,212.52,209.16,
396.59,288.11,288.11,287.57,288.45,240.47,238.62,220.41,216.75,
397.02,299.32,299.63,298.74,299.52,249.77,248.14,229.20,225.32,
397.45,310.70,311.29,310.08,311.13,259.24,257.67,237.82,233.76,
397.87,322.23,322.82,321.44,323.22,269.02,267.21,246.34,242.64,
398.30,333.26,334.06,332.91,334.57,278.18,276.47,254.72,251.03,
398.72,343.80,344.60,343.40,345.03,286.75,285.31,262.80,258.97,
399.15,354.04,354.77,353.84,355.25,295.36,294.07,270.99,266.48,
399.57,364.22,364.83,364.50,365.64,303.66,302.85,279.05,274.30,
400.00,374.50,375.40,375.15,376.30,312.23,311.12,287.10,282.06,
400.42,384.21,385.29,384.91,386.07,320.44,319.40,294.77,289.65,
400.85,392.79,394.00,393.21,395.00,327.76,326.68,301.22,296.26,
401.27,400.59,401.98,401.10,402.99,334.20,333.15,307.12,302.24,
401.70,406.67,408.45,406.79,409.17,339.28,337.96,311.67,307.05,
402.12,410.80,412.68,410.67,413.02,342.88,341.38,314.84,310.05,
402.55,413.92,415.69,413.71,415.78,345.15,343.69,317.13,311.91,
402.97,415.32,417.40,415.14,417.40,345.96,345.00,318.32,312.80,
403.40,416.24,418.43,416.11,418.47,346.73,345.37,318.62,313.36,
403.82,416.75,419.17,416.92,419.26,347.44,345.98,318.86,313.96,
404.25,417.28,419.64,417.50,419.42,347.57,346.05,319.15,314.12,
404.67,417.71,419.46,417.88,419.37,347.52,346.13,319.41,314.15,
405.10,418.15,419.55,418.06,419.87,347.81,346.22,319.43,314.40,
405.52,418.62,419.95,418.53,420.36,347.91,346.40,319.76,314.61,
405.95,418.82,420.47,418.59,420.66,348.07,346.50,319.90,314.67,
406.37,419.14,420.66,418.30,420.98,348.36,346.93,319.80,314.53,
406.80,419.85,421.34,419.10,421.99,349.14,347.37,319.90,315.34,
407.22,421.42,422.64,421.04,423.58,350.16,348.37,321.02,316.19,
407.65,421.82,423.19,421.49,424.13,350.70,348.86,321.32,316.46,
408.07,423.05,424.19,422.77,425.28,351.43,349.91,322.35,317.04,
408.50,424.94,425.94,425.13,427.52,352.57,351.76,324.20,318.32,
408.92,426.64,428.09,427.32,429.77,354.14,353.13,325.74,320.02,
409.35,429.39,430.79,430.16,432.68,356.62,355.61,327.93,322.46,
409.77,432.27,433.53,433.00,435.78,359.26,358.29,330.12,324.96,
410.20,435.26,436.29,435.80,438.69,361.45,360.61,332.15,327.04,
410.62,437.95,439.23,438.74,441.75,363.33,362.94,333.71,329.36,
411.04,440.39,442.04,441.24,444.63,365.90,365.50,335.84,331.30,
411.47,442.30,444.56,443.65,446.42,367.37,367.27,337.47,332.70,
411.89,444.07,446.61,445.34,448.18,368.40,368.91,338.92,333.80,
412.32,446.22,448.78,447.50,450.52,370.41,370.62,340.25,335.55,
412.74,448.57,451.15,450.74,453.17,372.26,372.67,342.03,337.49,
413.17,450.27,452.73,452.46,454.92,373.22,373.95,343.27,338.63,
413.59,451.65,454.44,453.81,456.18,374.21,375.05,344.23,339.54,
414.02,453.80,456.20,455.56,458.27,375.50,376.57,345.60,341.23,
414.44,455.27,457.97,457.70,459.96,376.75,377.99,346.85,342.37,
414.86,456.54,459.49,458.83,460.75,377.72,378.81,347.57,343.25,
415.29,457.28,460.21,459.38,461.65,378.36,379.41,347.67,343.69,
415.71,457.56,460.53,459.52,462.04,378.82,379.38,347.29,344.04,
416.14,457.79,461.08,459.89,462.38,378.78,379.24,347.28,344.11,
416.56,457.68,460.84,459.69,461.99,378.59,379.11,347.33,343.70,
416.99,457.54,460.68,459.28,461.79,378.60,379.07,347.87,343.15,
417.41,457.21,460.10,459.28,461.34,377.50,378.50,347.68,342.67,
417.83,457.64,460.51,459.61,462.12,377.59,378.18,347.86,342.96,
418.26,458.27,460.94,460.21,462.93,378.54,378.66,348.11,343.39,
418.68,458.61,460.94,460.63,463.45,378.68,378.62,347.97,343.62,
419.11,458.18,460.48,459.61,462.71,377.98,378.17,347.47,343.25,
419.53,458.02,460.85,459.84,462.92,378.16,378.04,347.13,343.61,
419.95,458.13,460.42,459.72,463.03,378.81,378.49,347.43,343.55,
420.38,457.79,460.43,459.66,462.43,378.21,378.28,347.22,343.03,
420.80,457.32,459.73,458.30,462.01,377.42,377.75,346.56,342.00,
421.23,456.89,459.59,457.88,462.42,377.13,377.66,345.91,341.96,
421.65,456.88,459.95,458.35,462.41,377.14,377.80,346.02,341.76,
422.07,456.35,459.65,458.17,461.93,376.54,377.15,345.73,341.49,
422.50,455.96,459.29,457.93,461.88,376.35,376.90,345.56,341.07,
422.92,455.57,458.59,457.63,462.23,375.97,376.86,345.27,341.21,
423.34,454.71,457.83,456.86,461.50,375.22,375.77,344.52,340.36,
423.77,454.16,457.38,455.84,461.02,374.61,375.45,344.03,339.97,
424.19,452.50,456.52,453.98,460.13,373.90,374.89,342.83,338.74,
424.62,450.09,454.29,452.22,458.13,372.01,373.15,340.84,337.64,
425.04,447.92,452.65,449.50,455.59,369.84,371.06,338.72,335.78,
425.46,445.87,450.72,447.32,453.32,368.39,369.12,337.10,334.13,
425.89,442.98,447.79,444.29,450.19,365.99,367.23,335.42,331.57,
426.31,439.07,444.12,440.76,446.39,361.93,364.27,332.76,328.52,
426.73,435.90,441.34,437.74,443.55,359.34,360.96,330.66,326.03,
427.16,432.86,438.49,435.67,440.71,357.20,359.05,328.85,324.26,
427.58,428.96,434.31,432.16,437.06,354.33,355.60,326.01,321.48,
428.00,425.14,429.84,428.27,433.49,350.82,352.23,323.09,318.91,
428.43,423.05,427.40,425.45,431.59,348.40,350.27,320.92,317.18,
428.85,421.06,425.19,423.39,429.32,347.26,348.62,319.76,315.70,
429.27,420.27,424.57,422.83,427.89,346.26,347.77,319.11,314.96,
429.70,420.59,425.14,422.64,428.32,346.11,348.08,319.29,314.82,
430.12,421.90,426.77,424.26,429.82,347.63,348.69,319.40,315.97,
430.54,423.40,428.21,426.76,431.34,348.86,349.78,320.76,317.01,
430.97,426.11,430.79,429.18,433.55,350.71,351.55,322.63,318.72,
431.39,428.59,433.21,432.13,436.44,352.76,354.06,325.04,320.65,
431.81,431.65,435.74,435.59,440.30,354.99,356.92,327.66,323.02,
432.24,436.00,440.42,440.11,444.68,358.22,359.85,330.87,326.07,
432.66,441.57,445.69,445.46,450.52,362.93,364.18,335.01,330.42,
433.08,447.09,451.07,450.60,456.30,367.83,369.39,338.89,334.91,
433.51,452.93,456.37,456.06,462.23,372.44,373.69,342.59,339.31,
433.93,459.77,463.93,462.51,468.95,377.59,379.08,347.00,344.57,
434.35,466.08,470.64,468.52,475.13,383.31,384.49,351.68,349.17,
434.77,470.77,475.50,473.61,479.44,387.29,388.87,355.92,352.68,
435.20,474.68,479.33,477.52,483.20,389.33,392.49,358.49,355.02,
435.62,477.59,483.12,480.91,486.75,392.24,394.93,361.14,357.74,
436.04,479.91,485.36,484.26,489.47,394.78,397.47,363.19,360.11,
436.47,481.11,486.32,485.76,491.05,395.79,398.94,364.48,361.33,
436.89,483.29,488.01,487.07,492.89,397.06,400.52,365.71,362.72,
437.31,485.04,489.91,488.97,495.73,398.74,402.35,367.14,364.78,
437.73,487.28,491.99,491.20,498.10,401.13,404.11,369.07,366.56,
438.16,491.16,495.54,494.37,500.78,403.60,406.89,371.36,369.01,
438.58,494.38,498.83,497.27,504.14,406.03,409.93,373.64,371.14,
439.00,497.20,502.18,500.24,507.08,409.00,412.65,375.31,373.68,
439.43,500.00,505.19,503.79,510.07,411.34,414.91,377.48,375.85,
439.85,503.24,508.65,507.03,513.51,414.05,417.22,380.00,378.07,
440.27,505.78,511.47,510.24,516.00,416.54,419.84,382.79,379.95,
440.69,508.44,513.41,513.18,518.91,418.10,422.30,385.23,381.94,
441.12,512.60,517.47,517.32,523.18,421.00,425.11,388.18,384.68,
441.54,516.95,522.03,521.58,527.80,424.63,428.81,391.71,388.00,
441.96,520.15,525.50,524.37,531.23,427.32,431.54,393.77,390.37,
442.38,523.73,528.91,527.63,534.98,429.89,434.24,396.06,393.28,
442.81,527.59,533.19,531.33,538.80,432.68,437.23,398.25,396.46,
443.23,530.75,536.70,534.32,541.83,435.79,439.95,400.80,399.01,
443.65,534.04,539.88,537.22,544.24,438.30,442.37,403.19,400.97,
444.07,537.35,543.23,540.66,547.72,440.11,445.04,405.51,402.94,
