Date,2016/03/16,2016/03/16,2016/03/16,2016/03/16,2016/03/16,2016/03/16,2016/03/16,2016/03/16,2016/03/162016/03/16,2016/03/16,
Time,14:00:00,14:05:00,14:10:00,14:15:00,14:20:00,14:25:00,14:30:00,14:35:00,14:40:0014:53:16,14:55:00,
Memo,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISEREKO WISER,EKO WISER,
Sensor,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,
Exposure Time(msec),100,100,100,100,100,100,100,100,100,100,
Sensor Temp.(deg),24.6,24.6,24.6,24.6,24.6,24.7,24.6,24.7,24.6,24.6,
Power(V),5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,
Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
739.80,997.47,980.88,998.30,970.11,944.40,952.69,846.56,950.21,865.63,844.90,
740.21,997.44,984.13,1002.43,972.48,943.36,967.49,849.36,955.84,867.66,842.70,
740.62,999.54,979.53,999.54,972.03,944.52,962.86,852.81,946.18,882.83,840.31,
741.03,1000.02,976.62,1005.03,974.95,944.88,962.42,851.31,945.71,888.90,842.12,
741.44,998.40,977.48,1005.10,976.64,939.82,963.25,851.11,947.35,884.59,844.42,
741.85,1000.51,980.38,1004.70,978.70,937.61,964.45,856.26,952.70,888.97,846.20,
742.26,999.25,982.44,999.25,979.08,939.58,963.95,857.22,954.71,884.11,849.66,
742.67,1005.47,989.45,992.83,976.81,954.06,963.33,858.82,961.64,884.10,850.39,
743.08,1002.61,989.10,994.16,975.58,955.31,968.82,856.48,971.36,880.13,853.11,
743.49,1004.11,985.48,997.33,974.47,955.85,972.78,860.18,966.85,882.19,847.48,
743.90,1006.88,983.13,995.85,974.65,961.92,964.47,864.37,960.23,883.03,849.95,
744.31,1003.89,985.17,990.28,972.41,959.65,957.95,866.07,964.76,881.38,848.20,
744.72,998.97,981.04,997.27,973.36,954.58,957.14,867.49,966.53,883.71,846.99,
745.13,999.51,981.54,999.51,981.54,949.88,958.43,866.87,956.72,879.70,838.63,
745.54,1002.07,984.90,988.34,980.61,953.13,959.14,868.12,958.28,885.29,837.21,
745.95,1002.26,976.40,993.64,976.40,957.44,951.41,872.13,955.72,892.81,841.97,
746.36,1002.22,972.87,999.63,973.73,946.97,949.56,870.14,954.74,892.59,841.66,
746.77,995.02,972.55,1007.12,973.41,949.20,951.80,871.40,953.53,881.77,843.74,
747.18,992.98,973.91,1002.51,972.18,957.45,949.65,869.94,954.85,880.33,846.54,
747.59,984.43,973.14,995.73,971.40,958.37,949.68,867.14,956.63,878.43,844.54,
748.00,983.82,975.98,993.41,970.75,952.45,955.94,860.95,956.81,872.28,843.53,
748.41,987.43,974.32,998.79,973.45,955.97,960.34,855.48,954.22,864.22,842.37,
748.82,986.88,969.33,998.28,973.72,958.81,960.56,857.05,953.54,868.45,834.24,
749.23,987.75,964.90,993.02,969.30,953.48,953.48,858.57,945.57,872.63,831.33,
749.64,984.10,965.60,992.91,969.12,947.10,959.43,855.47,947.10,871.33,830.80,
750.05,979.69,960.24,999.14,972.62,940.79,962.89,848.83,945.21,865.63,832.91,
750.46,977.33,958.72,991.51,974.67,938.34,964.92,843.53,938.34,865.68,832.90,
750.87,976.69,965.14,982.01,972.25,940.28,958.93,844.39,941.17,863.03,831.96,
751.28,981.01,964.08,986.36,959.63,941.81,956.07,846.47,945.37,865.18,838.45,
751.69,979.00,955.79,991.49,954.90,938.84,959.36,839.78,941.51,863.87,840.67,
752.10,974.38,959.19,984.20,955.62,936.87,960.09,843.98,932.40,871.67,837.73,
752.51,973.71,959.37,980.87,954.00,942.35,955.79,842.92,934.29,872.48,831.28,
752.92,970.61,956.23,977.80,950.84,933.77,958.03,837.60,938.26,867.26,828.62,
753.33,965.93,949.71,975.84,948.81,931.69,955.12,835.28,931.69,861.41,829.87,
753.74,971.40,956.94,972.30,946.09,932.54,953.32,834.05,925.31,857.54,825.91,
754.15,968.58,953.17,975.84,940.47,934.12,944.10,833.45,922.33,853.41,814.41,
754.56,960.40,939.51,969.49,928.60,920.42,930.42,829.56,914.06,854.10,805.94,
754.96,945.82,927.61,956.74,919.42,907.58,917.60,820.19,896.66,841.13,799.26,
755.37,927.75,912.23,934.14,910.40,892.14,897.62,803.56,880.27,828.22,786.21,
755.78,906.24,887.93,909.90,889.76,866.88,865.05,779.92,862.30,810.12,768.02,
756.19,877.72,864.88,876.80,860.29,838.28,841.03,759.40,838.28,785.08,741.98,
756.60,846.91,832.20,846.91,828.52,811.97,809.21,732.88,800.93,760.47,716.33,
757.01,811.89,791.61,812.81,792.53,787.01,775.95,693.93,771.34,728.03,685.63,
757.42,770.74,746.74,774.44,755.97,749.51,740.28,663.67,733.82,695.98,643.36,
757.83,731.50,707.45,733.35,717.62,710.23,697.28,637.17,694.50,653.81,606.65,
758.24,686.23,669.54,693.65,674.17,670.46,658.41,595.35,656.55,605.55,571.24,
758.65,641.38,625.58,650.67,631.15,632.08,616.28,557.72,615.35,564.23,538.20,
759.06,603.86,596.40,610.38,595.47,599.20,578.70,523.72,577.77,533.97,503.22,
759.47,573.99,569.32,574.93,558.10,563.71,551.56,493.60,543.14,497.33,471.16,
759.88,537.56,530.05,534.74,523.48,534.74,515.04,466.26,504.72,470.01,449.37,
760.29,505.16,494.81,491.05,494.81,500.46,482.58,440.25,474.12,447.78,423.32,
760.70,475.78,471.07,463.53,470.13,475.78,456.94,417.37,450.34,419.25,404.18,
761.11,462.84,452.45,445.84,454.34,453.39,439.23,397.66,431.67,404.28,388.22,
761.52,441.11,443.00,436.37,442.05,439.21,429.75,389.99,412.71,389.99,374.85,
761.92,446.16,447.11,432.87,435.72,437.61,430.02,388.25,408.19,387.30,371.16,
762.33,453.74,451.84,449.94,441.38,448.99,436.62,389.06,414.74,385.25,373.84,
762.74,475.38,458.20,472.52,452.47,460.11,454.38,403.79,437.20,393.29,378.97,
763.15,498.14,476.15,491.45,476.15,467.55,472.33,425.48,446.51,414.00,395.84,
763.56,526.01,503.01,514.51,498.22,495.35,484.81,444.57,476.18,442.65,416.78,
763.97,552.12,529.03,551.16,528.07,522.30,512.68,464.59,509.80,470.36,444.39,
764.38,587.61,561.56,579.89,567.35,550.94,546.12,493.05,542.26,494.98,471.82,
764.79,623.93,605.55,601.68,602.65,581.37,575.56,520.42,571.69,527.20,503.01,
765.20,663.23,637.98,634.10,633.13,616.62,602.05,553.50,604.96,555.44,536.99,
765.61,687.31,662.98,669.79,661.03,646.43,634.74,579.25,644.48,590.93,565.62,
766.02,718.51,686.34,700.96,695.11,668.79,666.84,612.24,675.61,618.09,588.85,
766.43,756.51,720.35,737.94,722.30,704.71,699.82,635.31,701.78,647.04,617.72,
766.83,782.98,754.53,762.38,750.60,732.94,730.00,659.35,733.92,678.98,640.71,
767.24,806.33,787.65,794.53,769.95,763.07,754.22,683.42,763.07,699.15,666.70,
767.65,841.83,815.22,818.17,791.56,787.62,788.60,705.80,793.53,718.61,692.00,
768.06,867.80,835.19,841.12,814.43,812.45,813.44,724.49,813.44,742.28,708.67,
768.47,887.22,849.59,856.52,829.78,827.80,825.82,745.62,831.76,769.38,724.82,
768.88,898.29,863.55,870.50,847.67,846.67,842.70,760.32,847.67,787.12,742.45,
769.29,910.70,882.80,888.78,859.89,861.88,856.90,770.21,860.88,794.12,756.26,
769.70,917.96,897.96,897.96,875.96,868.96,874.96,774.97,866.96,800.97,767.97,
770.11,923.48,914.46,897.41,888.39,875.35,884.38,783.11,871.34,808.17,780.10,
770.52,934.50,921.43,904.33,891.25,890.24,891.25,791.66,883.20,826.87,793.67,
770.92,939.80,919.63,916.60,893.41,897.44,903.49,793.58,891.39,826.86,801.65,
771.33,938.90,913.66,918.71,902.56,896.50,899.53,804.63,889.43,834.92,800.59,
771.74,947.56,917.22,923.28,909.13,900.03,892.95,811.03,885.87,842.38,800.92,
772.15,949.35,921.96,937.18,907.76,913.85,891.53,808.37,890.52,844.88,807.35,
772.56,950.18,916.61,943.06,913.55,911.52,895.24,810.80,892.19,840.31,812.84,
772.97,953.66,918.00,946.53,918.00,908.83,895.58,814.07,887.43,837.51,816.11,
773.38,956.74,917.90,942.43,921.99,912.79,898.48,813.64,890.30,842.26,810.57,
773.79,955.95,911.85,952.87,925.18,919.03,889.28,811.33,893.38,850.30,813.38,
774.19,947.28,914.36,948.31,927.74,917.45,897.91,815.63,897.91,846.48,818.71,
774.60,945.10,918.27,940.97,934.78,915.18,896.60,816.13,896.60,846.05,826.44,
775.01,951.75,923.82,942.44,934.16,920.71,900.02,812.09,896.92,853.47,828.64,
775.42,950.44,924.50,932.80,934.88,917.24,911.01,812.44,904.79,857.06,835.27,
775.83,954.33,926.23,927.27,932.47,915.82,916.86,822.16,907.50,849.22,840.89,
776.24,960.73,924.22,929.44,928.40,915.88,917.97,819.91,904.40,847.03,836.60,
776.65,961.63,915.59,937.56,927.10,915.59,919.77,825.60,905.12,844.43,828.74,
777.05,960.74,912.49,941.86,926.13,912.49,921.93,829.63,910.39,847.46,829.63,
777.46,963.20,916.93,942.17,919.04,908.52,928.50,823.35,912.73,842.28,825.45,
777.87,962.83,916.43,950.18,919.59,904.83,930.14,814.14,913.27,834.17,824.68,
778.28,961.39,915.96,951.88,922.30,893.78,927.58,815.60,911.74,836.73,814.54,
778.69,957.83,926.08,945.13,918.67,899.62,926.08,817.06,914.43,834.00,812.83,
779.10,959.87,925.89,942.88,913.15,901.47,921.64,815.46,916.33,835.64,817.59,
779.50,956.22,921.08,945.57,910.43,899.78,926.40,815.66,922.14,841.22,818.85,
779.91,950.31,919.38,940.71,911.92,908.72,924.71,830.86,918.32,842.59,820.19,
780.32,957.47,925.37,940.35,910.40,917.88,923.23,824.81,918.95,847.28,820.53,
780.73,951.40,929.93,938.52,905.23,912.75,921.34,824.69,919.19,840.80,817.18,
781.14,949.72,928.18,943.26,901.26,909.88,917.41,824.81,912.03,831.27,811.89,
781.55,940.69,924.51,951.48,896.46,912.65,906.17,823.11,901.86,823.11,804.77,
781.95,941.68,923.30,955.73,897.35,920.06,904.92,817.35,902.76,836.81,796.81,
782.36,940.23,912.07,959.73,893.66,913.15,902.32,821.08,903.40,838.41,794.00,
782.77,934.63,917.28,955.23,893.43,906.44,899.93,813.19,901.02,835.96,791.51,
783.18,930.37,918.42,956.46,897.76,909.72,890.16,811.90,894.50,837.99,791.25,
783.59,923.70,922.61,952.02,897.56,908.45,892.11,809.33,898.65,842.01,796.26,
784.00,915.60,924.33,934.15,897.05,903.59,893.77,818.47,900.32,837.03,796.65,
784.40,917.19,927.04,927.04,893.12,904.06,890.93,816.50,901.87,836.20,800.08,
784.81,915.46,918.74,926.42,892.43,907.78,894.62,806.92,901.20,845.29,803.63,
785.22,915.96,911.57,932.42,897.31,907.19,895.12,813.94,904.99,846.85,800.78,
785.63,921.17,910.19,927.76,899.21,902.50,894.82,812.47,898.11,837.73,799.30,
786.04,921.10,912.31,928.79,892.52,888.12,889.22,800.19,892.52,835.36,797.99,
786.44,911.66,903.97,935.83,892.99,884.20,885.30,797.43,886.40,830.38,796.33,
786.85,911.71,901.83,932.55,894.15,883.18,893.05,794.31,883.18,827.23,794.31,
787.26,908.32,905.03,932.49,896.24,878.67,892.95,790.80,889.65,819.36,787.51,
787.67,912.62,896.10,931.33,896.10,881.79,881.79,791.52,888.40,827.85,778.31,
788.08,912.92,894.13,929.50,897.44,880.87,888.60,788.03,887.50,818.97,781.40,
788.48,908.93,904.49,920.03,895.61,878.97,885.63,783.52,885.63,815.71,782.41,
788.89,912.28,900.01,915.62,891.09,868.78,878.82,779.56,881.05,813.02,775.10,
789.30,905.15,898.41,910.77,891.67,862.48,878.20,777.13,879.32,806.33,773.76,
789.71,908.36,898.18,908.36,890.26,877.82,877.82,777.14,874.42,806.55,778.27,
790.12,911.41,892.07,908.00,893.20,882.96,879.55,769.18,871.58,803.31,785.11,
790.52,904.29,884.83,910.02,892.85,882.55,882.55,771.51,876.82,801.27,778.38,
790.93,898.08,884.26,911.90,890.02,875.05,868.14,776.03,866.99,799.06,773.73,
791.34,894.16,886.05,904.58,883.73,879.10,866.36,771.38,853.62,793.39,774.86,
791.75,889.11,876.31,913.55,879.80,871.66,862.35,764.59,851.87,793.68,771.57,
792.15,887.63,874.77,911.02,886.46,857.22,863.07,763.67,856.05,782.38,762.50,
792.56,889.71,876.78,902.64,873.25,856.80,867.38,768.65,850.92,779.23,758.07,
792.97,891.48,877.31,899.74,870.22,858.42,865.50,767.50,847.79,782.85,761.59,
793.38,893.25,871.92,887.32,866.00,848.23,868.37,764.12,854.15,802.03,759.38,
793.78,888.00,871.40,889.18,866.66,831.09,870.22,774.18,854.80,797.90,764.70,
794.19,887.00,872.79,887.00,863.32,833.71,863.32,774.50,847.92,797.00,767.39,
794.60,882.08,874.97,892.73,865.50,843.00,864.32,775.52,851.29,805.12,773.15,
795.01,888.88,875.88,899.52,866.42,849.87,875.88,777.77,860.51,801.41,783.68,
795.42,890.77,881.37,902.52,868.44,854.34,877.84,776.78,860.21,794.41,783.83,
795.82,894.66,881.81,909.84,871.30,857.28,874.80,774.36,858.45,791.88,775.53,
796.23,896.39,877.81,916.13,865.04,863.88,869.69,779.12,858.07,804.66,767.51,
796.64,900.83,878.91,911.21,862.77,858.15,870.84,778.57,851.23,807.40,767.03,
797.05,906.52,877.87,914.54,872.14,856.09,870.99,773.58,856.09,798.79,771.28,
797.45,911.34,880.62,914.75,878.35,863.56,868.11,766.85,848.76,800.98,765.71,
797.86,905.59,887.50,898.80,879.58,871.67,871.67,776.70,847.93,797.05,766.53,
798.27,909.78,890.67,899.66,876.05,879.42,871.55,780.46,853.56,805.20,775.96,
798.67,919.76,884.00,904.11,881.76,878.41,862.76,770.00,863.88,804.65,777.83,
799.08,920.73,879.63,907.40,882.97,882.97,858.53,777.46,866.31,807.44,771.90,
799.49,915.53,880.19,906.70,891.23,891.23,857.00,780.80,858.10,800.67,778.59,
799.90,915.83,883.99,902.66,889.48,902.66,857.63,768.69,863.12,799.43,778.57,
800.30,909.68,881.29,911.87,892.21,887.84,855.08,768.81,866.00,788.47,770.99,
800.71,908.98,886.18,903.55,893.78,886.18,855.77,771.06,855.77,775.41,764.55,
801.12,905.01,889.89,896.37,895.29,888.81,852.09,773.25,848.85,779.73,758.13,
801.53,907.04,882.32,890.92,881.25,875.87,847.93,775.93,852.23,788.82,751.21,
801.93,908.77,878.80,890.58,880.94,861.68,855.25,783.54,857.39,788.89,749.28,
802.34,905.41,880.88,886.21,883.02,859.55,856.35,790.24,851.02,784.90,751.84,
802.75,909.89,873.79,884.41,882.28,868.48,856.80,784.61,851.49,789.91,754.88,
803.15,901.65,877.31,882.60,877.31,862.49,862.49,785.24,861.44,792.65,751.38,
803.56,899.22,879.17,882.34,872.84,854.89,862.28,789.46,873.89,789.46,751.46,
803.97,900.48,879.49,887.89,873.19,856.40,861.65,780.84,869.00,786.08,752.50,
804.38,902.76,872.53,887.13,873.57,858.98,872.53,781.84,864.19,788.09,742.23,
804.78,892.68,874.02,896.83,875.06,842.92,874.02,789.00,862.62,786.93,736.13,
805.19,892.70,878.27,901.98,870.02,839.09,872.08,788.58,860.74,782.40,739.10,
805.60,894.91,874.43,906.17,864.19,843.71,868.29,783.30,857.02,776.13,737.23,
806.00,895.29,873.93,902.41,868.84,838.32,867.82,789.48,854.60,776.26,731.49,
806.41,900.17,879.95,889.05,862.75,842.52,860.73,789.93,848.59,776.78,731.27,
806.82,905.23,871.04,882.10,853.94,840.86,854.94,787.55,854.94,778.50,736.26,
807.22,903.74,864.71,881.72,851.70,845.69,856.70,782.64,857.70,782.64,735.60,
807.63,901.86,863.04,883.94,862.04,852.09,859.05,783.40,853.08,784.40,744.58,
808.04,898.29,859.71,877.51,854.76,850.80,854.76,770.67,845.86,785.51,742.97,
808.44,892.57,860.09,876.82,852.22,846.32,839.43,759.72,847.30,779.40,738.07,
808.85,885.50,865.89,880.60,848.24,839.42,834.51,756.06,836.47,771.75,735.47,
809.26,882.12,862.60,875.29,842.11,832.35,831.37,751.36,822.59,755.26,733.80,
809.67,881.85,854.66,867.28,837.17,819.69,826.49,744.91,821.63,756.56,724.51,
810.07,875.22,846.17,864.57,829.72,812.29,818.10,740.64,816.16,754.20,717.41,
810.48,863.97,841.75,859.14,821.45,806.95,813.72,735.44,811.79,746.07,713.21,
810.89,853.99,831.82,840.50,816.40,806.76,806.76,727.72,800.98,742.18,710.37,
811.29,849.83,821.95,827.72,814.26,800.80,796.96,714.28,800.80,737.35,702.75,
811.70,834.99,822.52,812.92,807.16,790.84,788.92,708.30,793.72,717.90,698.71,
812.11,831.78,815.49,799.20,793.45,791.54,782.91,699.54,778.12,707.21,702.42,
812.51,820.37,800.29,801.25,783.08,785.00,786.91,685.56,776.39,708.50,703.72,
812.92,805.83,786.78,806.79,777.26,769.64,782.02,684.86,769.64,705.82,692.48,
813.32,795.35,778.27,800.10,767.83,757.39,770.67,679.56,761.18,692.85,685.25,
813.73,785.58,769.49,789.36,757.18,753.40,760.97,667.27,745.83,680.52,673.89,
814.14,771.83,754.84,787.87,751.07,743.52,749.18,660.49,738.80,674.64,667.09,
814.54,766.05,748.19,778.27,749.13,723.75,749.13,658.90,729.39,662.66,657.02,
814.95,762.16,744.37,761.22,744.37,723.77,742.49,655.42,729.39,652.61,641.37,
815.36,760.77,730.93,752.38,733.73,725.34,732.80,651.69,724.41,659.15,632.11,
815.76,751.71,726.62,750.78,731.26,725.69,732.19,649.50,724.76,654.14,630.91,
816.17,748.12,724.97,748.12,728.68,714.79,723.12,651.83,722.20,652.75,628.68,
816.58,750.33,723.60,741.11,733.73,718.06,713.46,640.64,717.14,652.62,632.34,
816.98,745.72,729.19,739.29,733.78,724.60,713.58,639.19,714.50,645.62,635.52,
817.39,744.48,736.23,736.23,729.82,724.33,717.92,640.08,713.34,647.41,638.25,
817.79,753.02,730.23,740.26,726.59,720.21,717.47,636.33,712.00,658.21,634.51,
818.20,749.53,725.94,744.99,726.84,718.68,718.68,639.73,720.49,659.69,626.12,
818.61,748.21,731.95,745.50,734.66,722.01,712.07,642.49,717.49,652.43,618.99,
819.01,751.85,735.64,741.04,734.74,728.44,713.13,640.20,716.73,653.70,615.88,
819.42,750.66,726.47,741.70,738.12,724.68,709.45,636.00,715.72,653.02,612.71,
819.83,753.08,729.91,743.27,745.95,717.43,706.73,638.11,719.21,647.02,610.48,
820.23,752.93,742.27,738.72,744.94,722.74,708.53,640.17,724.52,641.94,609.09,
820.64,757.55,740.76,741.64,734.57,721.31,710.70,639.99,728.38,645.29,611.70,
821.04,759.13,738.90,750.34,735.38,714.27,716.03,634.22,736.26,653.58,617.51,
821.45,759.61,744.72,757.86,743.84,719.31,720.18,642.21,735.08,652.72,625.56,
821.86,766.73,745.80,758.88,739.69,723.99,728.35,648.10,728.35,655.08,629.79,
822.26,767.65,745.94,755.49,743.33,731.18,735.52,644.34,727.70,656.50,632.18,
822.67,766.86,750.41,763.39,738.29,729.64,736.56,650.88,733.97,656.07,637.03,
823.07,767.87,749.77,764.42,739.43,729.08,736.84,651.52,731.67,654.11,637.73,
823.48,772.07,743.76,760.92,741.19,733.47,737.75,653.68,730.89,652.83,631.38,
823.89,768.55,742.08,762.57,743.79,733.54,730.98,654.12,735.25,659.24,626.79,
824.29,770.78,746.96,765.68,746.96,733.35,731.65,655.93,736.75,661.89,632.11,
824.70,771.27,740.80,763.66,745.88,735.72,728.94,656.13,739.10,663.75,638.35,
825.10,776.56,742.03,763.92,755.50,731.92,733.60,655.27,739.50,662.85,641.80,
825.51,773.64,756.01,763.57,752.66,729.16,735.04,659.52,742.59,664.55,648.61,
825.91,778.55,761.84,761.00,749.31,735.94,730.93,665.77,750.98,675.80,658.26,
826.32,783.73,757.96,762.95,752.97,742.17,735.52,663.22,751.31,678.18,661.55,
826.73,785.30,756.34,762.96,758.82,753.03,740.62,667.80,752.20,683.52,665.31,
827.13,787.06,754.09,761.51,759.04,757.39,740.08,673.33,749.15,682.39,666.73,
827.54,786.37,756.82,758.46,756.00,760.92,738.76,671.45,746.15,687.05,672.27,
827.94,780.06,752.26,763.71,759.62,759.62,738.36,663.13,749.81,681.12,669.68,
828.35,781.10,752.59,763.18,757.48,755.04,739.56,664.63,750.15,672.77,665.44,
828.75,778.01,756.92,754.49,760.17,748.81,739.07,666.87,750.43,677.42,657.94,
829.16,780.42,754.57,756.99,756.99,745.68,731.95,669.74,749.72,681.86,655.20,
829.57,780.96,754.39,764.05,760.02,743.92,739.90,667.44,748.75,681.12,657.77,
829.97,783.80,754.12,766.15,760.54,742.89,746.90,678.71,747.70,677.90,665.87,
830.38,786.28,755.92,768.71,759.12,742.34,747.93,676.01,745.53,684.80,668.82,
830.78,782.69,760.40,773.14,758.80,740.49,750.84,675.20,749.25,687.14,667.24,
831.19,786.82,766.18,776.50,757.44,746.33,753.47,679.63,751.89,688.37,670.90,
831.59,789.05,765.33,777.98,759.01,754.26,761.38,679.15,752.68,692.59,672.83,
832.00,789.27,765.64,782.18,762.49,751.46,770.37,676.63,749.89,691.60,664.82,
832.40,791.97,769.21,790.40,761.36,752.73,766.85,682.87,751.16,697.00,667.96,
832.81,791.84,776.21,792.63,761.36,755.89,768.39,686.32,750.41,695.70,667.56,
833.21,792.01,774.89,792.79,769.45,758.56,771.00,686.20,751.55,692.43,669.86,
833.62,796.91,777.55,795.36,777.55,751.99,775.23,684.62,753.54,690.04,666.03,
834.02,799.21,789.18,794.58,779.15,753.69,772.21,688.89,754.46,691.98,667.29,
834.43,804.90,784.16,796.45,779.55,760.35,772.64,692.00,760.35,692.76,675.10,
834.83,812.41,780.28,800.17,781.04,768.80,779.51,691.54,763.45,693.83,678.54,
835.24,810.44,786.04,806.63,784.52,772.32,784.52,699.13,768.51,699.13,683.88,
835.64,814.77,788.96,814.77,782.12,778.33,781.36,700.87,777.57,705.43,689.48,
836.05,815.20,796.30,815.20,783.44,781.93,781.17,693.45,783.44,705.55,689.67,
836.45,814.00,800.44,819.28,788.38,777.82,783.85,694.16,786.87,702.45,689.64,
836.86,816.33,805.06,820.08,790.79,777.27,784.78,693.91,785.54,702.93,690.16,
837.26,818.69,802.99,818.69,790.28,781.30,786.54,695.32,788.03,710.28,685.60,
837.67,824.19,801.11,817.49,792.92,783.98,779.52,696.13,783.24,707.30,684.96,
838.07,822.74,803.45,817.55,792.32,785.65,784.16,701.07,784.16,709.97,692.91,
838.48,821.41,805.90,815.50,799.25,783.00,786.69,699.53,783.00,708.39,696.57,
838.88,826.01,805.42,814.24,806.15,784.82,788.50,698.03,784.09,707.59,700.23,
839.29,822.79,815.46,806.66,802.26,785.39,791.99,699.59,786.13,706.93,701.06,
839.69,823.56,816.99,800.91,797.99,787.76,795.07,702.26,787.03,708.84,706.64,
840.10,821.99,812.54,804.54,802.35,785.62,796.53,701.97,786.35,716.52,708.51,
840.50,821.14,813.17,807.37,804.47,784.18,797.22,703.73,783.45,724.75,703.73,
840.91,820.12,814.34,810.73,800.62,780.41,795.57,705.33,781.85,725.54,706.77,
841.31,823.44,816.25,806.90,800.43,776.70,792.52,705.50,783.17,719.88,705.50,
841.72,819.65,813.91,808.17,803.87,774.47,790.96,702.76,778.77,717.82,704.19,
842.12,819.25,812.81,807.81,809.24,770.64,790.65,708.44,779.21,714.87,702.72,
842.53,820.64,810.67,797.85,806.39,778.61,790.01,713.07,777.90,715.21,703.10,
842.93,818.76,806.69,796.04,804.56,782.55,786.81,714.38,779.00,718.64,704.43,
843.34,813.84,805.34,806.05,807.46,784.80,784.09,711.84,784.80,717.51,708.30,
843.74,814.31,806.54,807.24,805.83,786.76,787.47,721.79,793.12,721.79,712.61,
844.15,819.84,809.29,801.54,809.29,795.21,790.29,718.50,793.10,724.13,713.58,
844.55,814.48,810.97,801.85,805.36,795.54,790.63,717.67,794.14,720.48,711.36,
844.95,812.99,810.19,807.39,801.09,792.00,789.20,717.14,792.00,724.13,712.24,
845.36,815.27,806.21,808.30,797.85,792.27,792.27,714.93,786.70,726.08,712.84,
845.76,814.64,799.38,810.48,795.22,791.75,788.97,716.11,790.36,718.89,704.31,
846.17,815.22,798.62,816.60,786.17,789.63,782.03,717.72,786.87,712.88,703.20,
846.57,814.49,802.78,817.93,781.44,788.33,780.06,715.34,789.01,712.59,705.02,
846.98,810.07,796.36,813.50,784.03,790.88,784.03,712.75,786.77,711.38,703.84,
847.38,806.53,792.20,811.31,784.70,786.75,784.70,706.23,779.92,708.96,701.45,
847.79,803.11,793.60,803.79,779.33,780.01,782.73,705.27,774.57,704.59,695.76,
848.19,803.86,786.26,800.47,772.73,777.47,778.82,701.01,770.70,709.13,698.98,
848.59,802.19,782.64,800.84,774.55,777.25,781.97,692.31,769.83,711.86,699.73,
849.00,797.80,781.01,799.82,772.28,774.97,781.01,695.73,765.57,707.14,696.40,
849.40,796.04,780.66,793.37,767.28,768.62,778.65,693.69,760.59,706.40,693.02,
849.81,790.43,777.77,791.76,768.43,766.44,775.10,687.79,756.44,699.79,689.79,
850.21,784.57,773.94,796.53,763.98,759.33,771.29,684.26,756.01,692.90,684.26,
850.61,779.10,766.53,788.36,759.92,753.30,765.87,679.89,751.32,685.84,681.21,
851.02,774.71,760.23,784.59,754.31,750.36,758.26,676.64,749.70,681.25,671.38,
851.42,772.91,754.55,787.98,753.24,746.68,743.41,675.23,749.31,681.78,667.36,
851.83,767.01,751.98,783.34,753.94,749.37,739.57,672.28,752.63,686.00,666.40,
852.23,762.84,749.17,773.90,755.03,743.31,739.40,667.81,749.82,684.08,660.00,
852.63,763.52,746.66,769.36,760.93,740.17,737.58,663.62,746.66,673.35,657.79,
853.04,760.33,752.57,765.51,758.39,739.63,731.21,664.56,745.45,671.03,658.74,
853.44,765.93,750.44,761.41,757.54,744.63,734.95,665.26,747.86,676.88,662.68,
853.85,769.15,746.64,760.79,765.93,749.21,738.92,666.25,747.28,677.83,664.32,
854.25,769.24,748.08,764.11,765.39,751.93,740.39,671.16,746.16,676.29,659.62,
854.65,770.49,750.68,765.38,761.54,751.32,739.18,675.93,746.85,678.49,661.88,
855.06,775.27,752.34,760.62,766.36,754.89,745.33,675.26,751.07,682.90,665.07,
855.46,775.29,749.87,763.21,768.29,752.41,746.69,675.51,747.96,681.23,664.08,
855.86,781.49,753.60,766.91,770.72,746.63,747.27,673.11,748.53,678.18,664.87,
856.27,784.92,752.66,762.15,768.47,745.07,747.60,677.39,750.13,683.72,666.64,
856.67,790.80,753.57,766.82,773.13,745.99,752.93,680.99,754.20,689.82,662.05,
857.08,793.11,761.58,769.78,778.60,744.56,758.43,682.15,759.69,687.19,667.02,
857.48,794.91,767.85,777.92,782.96,743.93,762.82,687.92,760.93,684.14,672.81,
857.88,798.02,772.90,781.06,782.95,746.53,767.25,685.00,760.97,686.89,678.72,
858.29,796.79,777.37,780.51,786.77,753.57,772.36,686.54,763.59,689.68,682.79,
858.69,797.58,783.19,788.82,786.32,758.17,771.93,689.98,764.42,696.86,686.85,
859.09,803.38,778.43,792.16,784.67,760.97,774.69,689.24,765.33,700.46,688.61,
859.50,799.66,776.65,793.44,782.87,763.59,774.78,691.46,767.94,703.90,683.38,
859.90,799.96,779.50,793.14,771.44,763.38,770.82,692.06,769.58,709.42,683.38,
860.30,798.93,784.09,792.75,772.34,764.92,770.49,690.72,769.87,706.80,684.54,
860.71,799.55,777.97,791.53,774.27,762.56,767.49,689.20,771.81,700.91,683.04,
